#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	3	4	0.1	166.327372685	63.5707625401	166.327372685	130.830043558	35.25	4514.68463813	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	2	9	0.1	340.477090779	178.77106634	0.0	0.0	0.0	12743.8003675	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	3	9	0.1	312.746563209	168.205231027	390.631319165	6.31704390073	0.0	11993.4591728	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	2	8	0.1	320.189305946	182.500194593	318.666343219	315.830948253	6.75	13019.9264609	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	3	8	0.1	310.112423541	161.538137414	310.112423541	304.266827678	8.25	11514.416235	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	2	5	0.1	116.868707637	71.2578875798	117.876853969	3.73482965181	0.0	5086.70464038	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	2	0	0.1	8.11340019997	3.07442215425	3.05977832427	1.98959819327	3.94095664106	219.186691484	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	2	0	0.0913829580652	9.84056733479	5.16169905491	5.1084105005	2.12636307379	6.17343381471	369.188282962	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	2	0	0.1	0.314285714286	0.109375	0.0	0.0	0.0	7.8	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B08	D-Xylose	carbon	C-Source, carbohydrate	C00181	3	9	0.1	318.583996763	174.820698309	362.598910778	7.21293432763	4.21913342994	12467.5837795	DuctApe
PM01	B09	L-Lactic acid	carbon	C-Source, carboxylic acid	C01432	2	9	0.1	300.081612986	180.961585989	502.477366985	7.40968646296	0.0	12916.8288095	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	2	9	0.1	344.158079053	281.495811908	344.422398553	34.8603060131	6.01306512387	20140.7194744	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	3	9	0.1	346.953114422	258.864780903	342.700515084	24.0782851481	7.50018016381	18508.1193071	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	2	9	0.1	352.976190476	220.564950211	944.180553906	13.9932913859	0.0	15748.2728437	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	3	9	0.1	329.400651465	196.294077931	363.05203732	8.57298843004	2.23470989059	14009.6108667	DuctApe
PM01	B12	L-Glutamic acid	carbon	C-Source, amino acid	C00025	2	4	0.156460068884	160.382915917	66.085098132	159.480300916	80.1743006583	45.75	4698.0264667	DuctApe
PM01	B12	L-Glutamic acid	carbon	C-Source, amino acid	C00025	3	5	0.1	153.431635169	77.9599488352	171.408394268	3.48685498592	11.1766555754	5555.54195294	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	2	1	0.1	7.52907998929	0.892242400682	5.52814142366	2.7360610113	61.0643747832	62.9138430405	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	3	0	0.1	1.26666666667	0.291065324455	0.0	0.0	0.0	20.6124450457	DuctApe
PM01	C02	D-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C03383	2	0	0.1	10.3556759176	3.15560792302	3.1709725066	2.66431565517	4.83584834714	224.925061503	DuctApe
PM01	C02	D-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C03383	3	1	0.1	1.65884676218	0.206421348439	0.753973919251	0.63654203534	61.9099905078	14.2027695518	DuctApe
PM01	C03	DL-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	7	0.1	287.266128529	168.184149443	361.089214947	6.40442301563	0.0	12003.5963024	DuctApe
PM01	C03	DL-Malic acid	carbon	C-Source, carboxylic acid	C00497	3	7	0.1	245.130218911	156.863735607	246.162580172	8.81392549455	8.61298474945	11202.2319321	DuctApe
PM01	C04	D-Ribose	carbon	C-Source, carbohydrate	C00121	2	7	97.2839341172	169.383822535	139.217345097	0.0	0.0	0.0	9925.79089901	DuctApe
PM01	C04	D-Ribose	carbon	C-Source, carbohydrate	C00121	3	6	4.75495723649	323.888746703	142.846281559	361.090873598	7.46207376578	18.0934574213	10161.672211	DuctApe
PM01	C05	Tween 20	carbon	C-Source, fatty acid	C11624	2	3	3.72422694021	23.0010466988	14.8382704512	11.463051854	3.01514341906	3.9097078945	1061.91974645	DuctApe
PM01	C05	Tween 20	carbon	C-Source, fatty acid	C11624	3	3	0.1	27.6447073515	20.8003073711	25.3731156751	6.10046592852	10.5843869871	1489.01122189	DuctApe
PM01	C06	L-Rhamnose	carbon	C-Source, carbohydrate	C00507	2	9	8.89967480673	345.543141873	205.494031928	485.110646558	7.60327067227	0.0	14661.4389493	DuctApe
PM01	C06	L-Rhamnose	carbon	C-Source, carbohydrate	C00507	3	9	0.1	329.668316974	184.847487843	380.836488793	7.50494320372	1.82911438992	13185.3560059	DuctApe
PM01	C07	D-Fructose	carbon	C-Source, carbohydrate	C00095	2	8	0.269180304976	286.077302645	158.005570261	286.077302645	281.536084075	6.75	11269.0211277	DuctApe
PM01	C07	D-Fructose	carbon	C-Source, carbohydrate	C00095	3	9	0.1	336.322092001	193.550131227	382.246145996	7.92057673677	1.65053588066	13809.4511638	DuctApe
PM01	C08	Acetic acid	carbon	C-Source, carboxylic acid	C00033	3	6	0.1	317.278653433	156.378255574	339.000600728	8.06370326339	13.3780947779	11140.2174063	DuctApe
PM01	C09	a-D-Glucose	carbon	C-Source, carbohydrate	C00031	3	9	0.1	321.729437584	180.698621076	389.742777633	7.08102430321	0.0	12889.6146784	DuctApe
PM01	C10	Maltose	carbon	C-Source, carbohydrate	C00208	2	9	0.1	345.906978848	215.606354486	411.996743629	9.71442249787	0.0	15393.9049059	DuctApe
PM01	C10	Maltose	carbon	C-Source, carbohydrate	C00208	3	9	0.1	338.993926025	201.479911983	366.053132315	8.99985662142	3.32780482719	14379.3934405	DuctApe
PM01	C11	D-Melibiose	carbon	C-Source, carbohydrate	C05402	2	9	0.1	329.188879389	197.139912492	487.944877087	7.7923648608	0.0	14070.5903697	DuctApe
PM01	C11	D-Melibiose	carbon	C-Source, carbohydrate	C05402	3	9	0.1	345.794058711	197.164642901	368.980499563	8.93959308035	6.21030037998	14066.1440169	DuctApe
PM01	C12	Thymidine	carbon	C-Source, carbohydrate	C00214	2	3	0.0251650306991	47.5602572793	21.6187532938	65.8909860424	1.13826433695	9.70771752072	1538.70570379	DuctApe
PM01	C12	Thymidine	carbon	C-Source, carbohydrate	C00214	3	2	0.1	71.9992665302	35.5319569608	83.1317408253	1.68875515799	13.2896288686	2531.33814513	DuctApe
PM01	D01	L-Asparagine	carbon	C-Source, amino acid	C00152	2	3	0.1	38.8921236731	14.2991769027	0.0	0.0	0.0	1015.37154366	DuctApe
PM01	D01	L-Asparagine	carbon	C-Source, amino acid	C00152	3	3	0.1	37.4580283715	16.9688784625	0.0	0.0	0.0	1207.67498866	DuctApe
PM01	D02	D-Aspartic acid	carbon	C-Source, amino acid	C00402	2	0	0.1	2.99393720826	0.269791666667	0.0	0.0	0.0	19.35	DuctApe
PM01	D02	D-Aspartic acid	carbon	C-Source, amino acid	C00402	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D03	D-Glucosaminic acid	carbon	C-Source, carboxylic acid	C03752	2	0	0.1	0.790476190476	0.139583333333	0.0	0.0	0.0	9.975	DuctApe
PM01	D03	D-Glucosaminic acid	carbon	C-Source, carboxylic acid	C03752	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D04	1,2-Propanediol	carbon	C-Source, alcohol	C00583	2	0	0.1	1.72163027562	0.378588207833	0.0	0.0	0.0	27.1417780966	DuctApe
PM01	D04	1,2-Propanediol	carbon	C-Source, alcohol	C00583	3	0	0.1	0.552380952381	0.129166666667	0.0	0.0	0.0	9.225	DuctApe
PM01	D05	Tween 40	carbon	C-Source, fatty acid		2	3	4.56167071295	21.4834346964	14.7555486812	9.75788319474	3.62448872132	1.92444012414	1055.55078699	DuctApe
PM01	D06	a-Ketoglutaric acid	carbon	C-Source, carboxylic acid	C00026	2	3	0.0186452325437	20.203357611	12.8183828629	13.5178917009	4.0208531575	5.33397398089	916.605546815	DuctApe
PM01	D07	a-Ketobutyric acid	carbon	C-Source, carboxylic acid	C00109	2	3	0.1	67.8394608146	26.2477335346	0.0	0.0	0.0	1864.35951668	DuctApe
PM01	D08	a-Methyl-D-Galactoside	carbon	C-Source, carbohydrate	C03619	2	9	0.1	357.574125577	209.577500719	532.943829502	8.14485853585	0.0	14955.4522547	DuctApe
PM01	D08	a-Methyl-D-Galactoside	carbon	C-Source, carbohydrate	C03619	3	9	0.1	314.077075991	172.646424964	362.000999703	7.06069992259	2.9624158155	12312.7261939	DuctApe
PM01	D09	a-D-Lactose	carbon	C-Source, carbohydrate	C00243	2	9	0.1	302.89078028	179.992767036	518.325388898	7.45774956208	0.0	12845.857684	DuctApe
PM01	D09	a-D-Lactose	carbon	C-Source, carbohydrate	C00243	3	9	0.1	341.579956364	179.398483074	378.15326607	7.929253632	8.22891350135	12788.5607977	DuctApe
PM01	D10	Lactulose	carbon	C-Source, carbohydrate	C07064	2	9	0.484175411381	320.388746703	180.64738637	371.196753648	7.16801178763	0.66961033739	12886.2844728	DuctApe
PM01	D11	Sucrose	carbon	C-Source, carbohydrate	C00089	2	8	0.1	324.510124593	197.112029404	322.63997677	321.874191067	6.0	14070.3373204	DuctApe
PM01	D11	Sucrose	carbon	C-Source, carbohydrate	C00089	3	9	0.1	336.94120966	204.597668864	365.813428017	9.0368459225	2.38664739987	14604.6417046	DuctApe
PM01	D12	Uridine	carbon	C-Source, carbohydrate	C00299	2	3	3.86603738431	60.8815024833	30.1893063989	0.0	0.0	0.0	2149.05497295	DuctApe
PM01	D12	Uridine	carbon	C-Source, carbohydrate	C00299	3	4	0.1	167.900651465	60.1786729595	167.900651465	117.917978029	43.5	4269.86420879	DuctApe
PM01	E01	L-Glutamine	carbon	C-Source, amino acid	C00064	3	5	0.1	117.794058711	58.8271429014	0.0	0.0	0.0	4191.34401689	DuctApe
PM01	E02	m-Tartaric acid	carbon	C-Source, carboxylic acid	C00552	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E02	m-Tartaric acid	carbon	C-Source, carboxylic acid	C00552	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E03	D-Glucose-1-Phosphate	carbon	C-Source, carbohydrate	C00103	2	0	0.1	7.38487945291	1.64618714	1.77827765211	1.01564674191	8.75736789508	117.017201326	DuctApe
PM01	E03	D-Glucose-1-Phosphate	carbon	C-Source, carbohydrate	C00103	3	0	0.1	0.314285714286	0.109375	0.0	0.0	0.0	7.8	DuctApe
PM01	E04	D-Fructose-6-Phosphate	carbon	C-Source, carbohydrate	C00085	2	3	0.1	18.8333333333	13.5431987958	12.8807002324	2.0389695496	1.47528819466	969.342444412	DuctApe
PM01	E05	Tween 80	carbon	C-Source, fatty acid	C11625	2	0	0.0913829580652	13.375375002	7.65365952047	7.7566865047	3.0676459573	3.65372145914	547.876694824	DuctApe
PM01	E05	Tween 80	carbon	C-Source, fatty acid	C11625	3	0	0.1	0.876967864697	0.158333333333	0.0	0.0	0.0	11.325	DuctApe
PM01	E06	a-Hydroxyglutaric acid-g-Lactone	carbon	C-Source, carboxylic acid		2	0	0.0818084670265	13.0881772425	7.17857612268	7.21847374287	2.18026750528	4.47577404902	514.130999152	DuctApe
PM01	E06	a-Hydroxyglutaric acid-g-Lactone	carbon	C-Source, carboxylic acid		3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E07	a-Hydroxybutyric acid	carbon	C-Source, carboxylic acid	C05984	2	1	0.0272622744786	39.3525256026	15.0584167515	39.0252127387	29.6305090377	45.75	1069.43858565	DuctApe
PM01	E07	a-Hydroxybutyric acid	carbon	C-Source, carboxylic acid	C05984	3	0	0.1	5.92930489835	0.883241767294	0.0	0.0	0.0	61.3324179083	DuctApe
PM01	E08	b-Methyl-D-Glucoside	carbon	C-Source, carbohydrate		2	8	0.1	334.366717348	195.838669477	333.021112518	325.219618803	6.75	13974.9591833	DuctApe
PM01	E08	b-Methyl-D-Glucoside	carbon	C-Source, carbohydrate		3	9	0.1	303.25724422	170.255093003	347.686465012	7.02730379329	1.64979611358	12144.6077297	DuctApe
PM01	E09	Adonitol	carbon	C-Source, carbohydrate	C00474	2	9	0.1	355.357763	200.754844988	483.880937618	7.49668667859	0.0	14321.052178	DuctApe
PM01	E09	Adonitol	carbon	C-Source, carbohydrate	C00474	3	9	0.1	328.675561194	178.228292471	385.279952082	7.07552788743	3.43466385184	12709.1462224	DuctApe
PM01	E10	Maltotriose	carbon	C-Source, carbohydrate	C01835	2	9	0.1	330.470413196	181.405332133	459.024746186	6.46655392554	0.0	12937.2200086	DuctApe
PM01	E10	Maltotriose	carbon	C-Source, carbohydrate	C01835	3	9	0.1	323.205698101	168.349793104	375.419439609	6.93290930784	7.67718365472	11999.9454667	DuctApe
PM01	E11	2`-Deoxyadenosine	carbon	C-Source, carbohydrate	C00559	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E11	2`-Deoxyadenosine	carbon	C-Source, carbohydrate	C00559	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E12	Adenosine	carbon	C-Source, carbohydrate	C00212	2	3	0.1	77.9345155424	40.3916925059	0.0	0.0	0.0	2878.9389171	DuctApe
PM01	F01	Gly-Asp	carbon	C-Source, amino acid	C02871	2	3	0.1	37.5977517335	17.9322431194	0.0	0.0	0.0	1277.19641683	DuctApe
PM01	F01	Gly-Asp	carbon	C-Source, amino acid	C02871	3	3	0.1	30.9545278558	18.6871031746	0.0	0.0	0.0	1333.82598063	DuctApe
PM01	F02	Citric acid	carbon	C-Source, carboxylic acid	C00158	2	0	0.1	5.54651884296	0.94606292228	0.829518756532	4.27009783532	4.38410573233	67.9607903425	DuctApe
PM01	F02	Citric acid	carbon	C-Source, carboxylic acid	C00158	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F03	m-Inositol	carbon	C-Source, carbohydrate	C00137	2	8	0.1	330.013625109	191.392763025	328.186915853	329.061016541	6.0	13656.4863284	DuctApe
PM01	F03	m-Inositol	carbon	C-Source, carbohydrate	C00137	3	9	0.1	309.1838954	176.449888087	381.348385269	6.9077452106	0.0	12588.4104815	DuctApe
PM01	F04	D-Threonine	carbon	C-Source, amino acid	C00820	2	0	0.1	1.17251870646	0.203850253388	0.0	0.0	0.0	14.5588082818	DuctApe
PM01	F04	D-Threonine	carbon	C-Source, amino acid	C00820	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F05	Fumaric acid	carbon	C-Source, carboxylic acid	C00122	2	8	0.1	307.866463941	175.630254329	307.866463941	305.717498901	6.0	12529.8908877	DuctApe
PM01	F05	Fumaric acid	carbon	C-Source, carboxylic acid	C00122	3	9	0.1	324.524909728	195.365354525	428.865407645	7.90436192091	0.0	13944.5711847	DuctApe
PM01	F06	Bromosuccinic acid	carbon	C-Source, carboxylic acid		2	5	0.0626594849491	158.134075943	101.411532978	156.425486422	5.65387722526	9.04788120362	7243.92370385	DuctApe
PM01	F07	Propionic acid	carbon	C-Source, carboxylic acid	C00163	2	3	0.1	51.3409442884	11.0052903602	0.0	0.0	0.0	773.090551828	DuctApe
PM01	F08	Mucic acid	carbon	C-Source, carboxylic acid	C01807	2	0	0.1	7.75108998594	3.14432573402	3.20471318912	1.66073750855	5.29478615954	224.696023909	DuctApe
PM01	F08	Mucic acid	carbon	C-Source, carboxylic acid	C01807	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F09	Glycolic acid	carbon	C-Source, carboxylic acid	C00160	2	0	0.1	10.4094224465	3.39726524095	3.00642855647	1.6448966022	4.30589410407	243.446671812	DuctApe
PM01	F09	Glycolic acid	carbon	C-Source, carboxylic acid	C00160	3	0	0.1	0.496263540729	0.11875	0.0	0.0	0.0	8.475	DuctApe
PM01	F10	Glyoxylic acid	carbon	C-Source, carboxylic acid	C00048	2	0	0.1	0.889055994046	0.167708333333	0.0	0.0	0.0	12.0	DuctApe
PM01	F10	Glyoxylic acid	carbon	C-Source, carboxylic acid	C00048	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F11	D-Cellobiose	carbon	C-Source, carbohydrate	C00185	2	9	0.1	311.343204519	177.938503275	0.0	0.0	0.0	12694.7810341	DuctApe
PM01	F11	D-Cellobiose	carbon	C-Source, carbohydrate	C00185	3	9	0.1	331.760194634	200.493808916	368.68879093	8.83305459948	0.590132673632	14311.1066689	DuctApe
PM01	F12	Inosine	carbon	C-Source, carbohydrate	C00294	2	3	0.1	30.9990831628	20.5607564572	0.0	0.0	0.0	1470.36830994	DuctApe
PM01	F12	Inosine	carbon	C-Source, carbohydrate	C00294	3	3	0.1	28.578856159	20.7405227983	0.0	0.0	0.0	1482.56307042	DuctApe
PM01	G01	Gly-Glu	carbon	C-Source, amino acid		2	3	0.1	41.2834973422	19.5409760424	0.0	0.0	0.0	1391.90538789	DuctApe
PM01	G01	Gly-Glu	carbon	C-Source, amino acid		3	3	0.1	69.1509481601	29.9098621452	0.0	0.0	0.0	2127.54096889	DuctApe
PM01	G02	Tricarballylic acid	carbon	C-Source, carboxylic acid		2	0	0.1	17.4940991733	7.82699337622	10.9294817249	3.85128450031	0.0	560.374811099	DuctApe
PM01	G02	Tricarballylic acid	carbon	C-Source, carboxylic acid		3	0	0.1	6.26674867108	2.87235237183	2.98294516209	1.24849285742	4.60698270936	205.805945222	DuctApe
PM01	G03	L-Serine	carbon	C-Source, amino acid	C00065	2	3	0.1	38.2682856508	13.6331270899	0.0	0.0	0.0	967.197043355	DuctApe
PM01	G04	L-Threonine	carbon	C-Source, amino acid	C00188	2	3	0.247572694822	29.9703596897	13.3112384777	0.0	0.0	0.0	947.152926027	DuctApe
PM01	G05	L-Alanine	carbon	C-Source, amino acid	C00041	2	3	0.1	74.3514356166	38.0798484044	98.2829778619	1.40300873258	0.0	2713.82979676	DuctApe
PM01	G05	L-Alanine	carbon	C-Source, amino acid	C00041	3	3	0.1	41.5411783374	14.2010164436	0.0	0.0	0.0	1006.85774206	DuctApe
PM01	G06	Ala-Gly	carbon	C-Source, amino acid		2	5	0.1	121.588117421	65.5392624125	150.486684092	2.6154680635	0.0	4673.19384967	DuctApe
PM01	G07	Acetoacetic acid	carbon	C-Source, carboxylic acid	C00164	3	2	0.1	19.3250424144	11.7032104437	17.8983427253	1.53367245243	17.7404369679	835.346761044	DuctApe
PM01	G08	N-Acetyl-D-Mannosamine	carbon	C-Source, carbohydrate	C00645	2	3	0.1	43.9749501913	33.7551653146	38.6979943399	9.85067372896	8.92962030783	2415.00568195	DuctApe
PM01	G09	Mono-Methylsuccinate	carbon	C-Source, carboxylic acid		2	5	0.1	146.463612066	99.1168786121	146.287207417	5.46075306078	5.71442798265	7082.31374109	DuctApe
PM01	G10	Methylpyruvate	carbon	C-Source, ester		3	3	0.1	50.3384306501	21.4068259469	0.0	0.0	0.0	1522.37705668	DuctApe
PM01	G11	D-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	3	0.1	65.5416048937	53.1245982986	59.9779049834	9.33222526876	5.45907933952	3801.24329215	DuctApe
PM01	G11	D-Malic acid	carbon	C-Source, carboxylic acid	C00497	3	3	0.1	47.8619867663	38.1762138004	46.2447532064	5.95534604704	7.46052862179	2731.16197379	DuctApe
PM01	G12	L-Malic acid	carbon	C-Source, carboxylic acid	C00149	2	9	3.26816210473	325.847131591	212.565446212	350.032701133	8.85717670847	2.07599596941	15182.1391148	DuctApe
PM01	G12	L-Malic acid	carbon	C-Source, carboxylic acid	C00149	3	9	0.1	289.086160201	205.276356198	285.91092403	12.5996772002	7.6140023984	14671.7242111	DuctApe
PM01	H01	Gly-Pro	carbon	C-Source, amino acid		2	3	0.1	54.2415422479	27.0408435693	0.0	0.0	0.0	1927.52154366	DuctApe
PM01	H01	Gly-Pro	carbon	C-Source, amino acid		3	3	0.0655948683786	47.2935086082	28.5864505887	0.0	0.0	0.0	2040.46477858	DuctApe
PM01	H02	p-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C00642	2	1	0.1	18.0479322766	7.63071094952	13.4209800188	0.671636038592	49.1909774772	543.741121186	DuctApe
PM01	H02	p-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C00642	3	0	0.1	7.49926653023	4.84133261333	5.31237929994	0.873047662443	3.6708668072	347.082540915	DuctApe
PM01	H03	m-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C05593	2	0	3.38150248328	20.542154996	12.5309053404	9.51441287019	1.78272151728	0.987038430843	893.947917456	DuctApe
PM01	H03	m-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C05593	3	0	0.1	9.31130397806	6.56706349206	7.36006892717	0.981141740944	3.16228625512	470.884657638	DuctApe
PM01	H04	Tyramine	carbon	C-Source, amine	C00483	2	3	2.59798860689	34.6580688343	21.4505827105	0.0	0.0	0.0	1532.10276064	DuctApe
PM01	H05	D-Psicose	carbon	C-Source, carbohydrate	C06468	2	9	1.91341955858	391.62027137	215.168532622	514.899505763	7.40064917185	0.0	15344.5592147	DuctApe
PM01	H05	D-Psicose	carbon	C-Source, carbohydrate	C06468	3	9	0.1	345.564944574	213.735493165	365.216180922	10.2067649012	3.51505709582	15259.3311537	DuctApe
PM01	H06	L-Lyxose	carbon	C-Source, carbohydrate	C01508	2	7	128.834066803	157.976190476	144.212118433	0.0	0.0	0.0	10276.1175698	DuctApe
PM01	H07	Glucuronamide	carbon	C-Source, amide	D01791	2	3	18.1515147967	45.3141843513	31.2592205849	0.0	0.0	0.0	2227.71664845	DuctApe
PM01	H07	Glucuronamide	carbon	C-Source, amide	D01791	3	3	0.1	21.4844215737	15.3184330898	0.0	0.0	0.0	1094.83302437	DuctApe
PM01	H08	Pyruvic acid	carbon	C-Source, carboxylic acid	C00022	2	3	1.72189666935	24.3678773743	15.1079454127	0.0	0.0	0.0	1078.67291281	DuctApe
PM01	H08	Pyruvic acid	carbon	C-Source, carboxylic acid	C00022	3	3	0.0913829580652	66.2485865664	30.49414462	0.0	0.0	0.0	2170.70092407	DuctApe
PM01	H09	L-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C01115	3	3	0.1	19.4602350963	14.3560738557	15.869529745	2.58646686312	4.72864159363	1028.14512803	DuctApe
PM01	H10	D-Galacturonic acid	carbon	C-Source, carboxylic acid	C00333	2	3	6.04805582264	34.4165864078	23.4077564664	19.5662615678	2.24365074628	1.571498177	1671.50459561	DuctApe
PM01	H10	D-Galacturonic acid	carbon	C-Source, carboxylic acid	C00333	3	3	0.1	18.2371784009	14.1603702311	15.4420917616	2.30665598374	3.85601661145	1013.910111	DuctApe
PM01	H11	Phenylethylamine	carbon	C-Source, amine	C05332	2	3	1.41607327715	37.218509481	23.2591638399	0.0	0.0	0.0	1660.70654708	DuctApe
