#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	3	8	0.1	289.843641294	156.57495443	289.843641294	282.369746239	10.5	11164.6678535	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	2	6	0.1	301.985214865	138.440864936	314.254682484	7.4509076258	16.7110606824	9854.46031981	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	3	5	0.1	182.660295997	86.245649109	172.027590779	6.38830328776	22.2414086758	6141.15162485	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	2	7	0.1	279.604882626	158.784146892	376.812105274	5.99152384563	0.0	11327.5692452	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	3	7	0.1	270.666003237	154.782155124	382.368347868	5.86481277126	0.0	11042.7779177	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	2	7	0.1	266.573381889	142.599084625	324.285297885	5.64882023033	1.0789278845	10167.1926833	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	3	7	0.1	278.354855873	145.177554795	332.240924108	5.93158898184	3.20072991616	10348.3633743	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	2	8	0.1	308.391120262	162.232830164	308.391120262	305.072460044	8.25	11563.6171017	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	3	8	0.1	311.951700989	161.564333632	311.951700989	307.916457309	9.75	11515.6126336	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	2	0	0.1	1.25875799498	0.232507622658	0.0	0.0	0.0	16.5939621055	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B08	D-Xylose	carbon	C-Source, carbohydrate	C00181	2	9	1.63383275415	345.681284969	183.406578198	432.863810055	6.78174221162	0.0	13075.0304611	DuctApe
PM01	B08	D-Xylose	carbon	C-Source, carbohydrate	C00181	3	8	0.657667377485	347.076159153	182.994435586	347.076159153	333.648103688	10.5	13044.8851162	DuctApe
PM01	B09	L-Lactic acid	carbon	C-Source, carboxylic acid	C01432	2	7	0.1	266.567178052	135.512370291	326.567957731	5.31339252756	3.0887054441	9656.8904692	DuctApe
PM01	B09	L-Lactic acid	carbon	C-Source, carboxylic acid	C01432	3	6	0.1	259.70688488	133.780819006	282.791022889	6.18584631143	9.38016362777	9534.79138661	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	2	9	0.1	357.268221926	275.492800552	351.136408116	31.6621807745	8.03426562168	19704.8905683	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	3	9	0.1	360.4509573	285.922340933	357.280451669	46.4873073416	9.38439278074	20451.5217952	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	2	9	0.1	311.630952381	184.729033541	421.29306183	7.21702934684	0.0	13183.5913078	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	3	9	0.1	292.998646388	187.377282802	325.548337154	8.84299431736	2.75867803546	13382.0126068	DuctApe
PM01	B12	L-Glutamic acid	carbon	C-Source, amino acid	C00025	2	7	0.1	224.760491328	120.466701026	247.674638844	5.25064537477	7.87636696607	8593.67911991	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	2	0	0.1	1.11939601719	0.238541666667	0.0	0.0	0.0	17.1	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	C02	D-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C03383	2	0	0.1	7.86445711745	2.41320354392	0.0	0.0	0.0	170.763983743	DuctApe
PM01	C02	D-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C03383	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	C03	DL-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	7	0.1	264.655015312	157.212957853	291.20507578	6.70631135072	3.08848959297	11220.0498347	DuctApe
PM01	C03	DL-Malic acid	carbon	C-Source, carboxylic acid	C00497	3	7	0.1	270.464345536	168.078786771	288.05923409	8.03235113567	5.06800603811	12000.5168409	DuctApe
PM01	C04	D-Ribose	carbon	C-Source, carbohydrate	C00121	2	9	24.2885946589	360.804496533	202.412953831	386.97934974	7.26877579771	3.62258199857	14429.1577681	DuctApe
PM01	C04	D-Ribose	carbon	C-Source, carbohydrate	C00121	3	9	16.1653830946	368.564621126	202.10463426	422.500112957	7.17082539193	0.65919555409	14407.2599151	DuctApe
PM01	C05	Tween 20	carbon	C-Source, fatty acid	C11624	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	C05	Tween 20	carbon	C-Source, fatty acid	C11624	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	C06	L-Rhamnose	carbon	C-Source, carbohydrate	C00507	2	8	0.1	342.41310633	184.047397736	342.41310633	341.492564177	8.25	13122.9702222	DuctApe
PM01	C06	L-Rhamnose	carbon	C-Source, carbohydrate	C00507	3	9	0.1	368.166850034	201.416108728	488.740713072	7.7088891077	0.0	14363.8597597	DuctApe
PM01	C07	D-Fructose	carbon	C-Source, carbohydrate	C00095	2	7	0.1	285.671213881	173.294855245	370.817268583	7.05092266744	0.0	12370.0653725	DuctApe
PM01	C07	D-Fructose	carbon	C-Source, carbohydrate	C00095	3	7	0.1	273.230921058	163.298446178	363.269142489	6.6314616916	0.0	11654.9890294	DuctApe
PM01	C08	Acetic acid	carbon	C-Source, carboxylic acid	C00033	3	9	0.1	337.899481221	166.36050313	360.157044962	8.09973234475	11.1857136967	11851.2064199	DuctApe
PM01	C09	a-D-Glucose	carbon	C-Source, carbohydrate	C00031	2	8	0.1	316.540078133	168.026796083	316.540078133	313.650474118	8.25	11979.1892886	DuctApe
PM01	C09	a-D-Glucose	carbon	C-Source, carbohydrate	C00031	3	8	0.1	318.475386966	173.061616455	318.475386966	314.438055338	9.0	12340.9706147	DuctApe
PM01	C10	Maltose	carbon	C-Source, carbohydrate	C00208	2	9	0.1	313.740425509	187.746985014	371.240041697	7.88368181086	0.0	13400.0927615	DuctApe
PM01	C10	Maltose	carbon	C-Source, carbohydrate	C00208	3	9	0.1	294.607509592	173.901748188	347.422139569	7.36478006987	0.0	12410.4105534	DuctApe
PM01	C11	D-Melibiose	carbon	C-Source, carbohydrate	C05402	2	9	0.1	339.569018042	191.777163842	449.49967371	7.42610769189	0.0	13680.6454614	DuctApe
PM01	C11	D-Melibiose	carbon	C-Source, carbohydrate	C05402	3	9	0.1	348.451237461	200.129880021	394.457676987	8.66664471795	2.04842019925	14278.6446475	DuctApe
PM01	C12	Thymidine	carbon	C-Source, carbohydrate	C00214	2	5	0.1	110.71889275	64.3563371297	114.65889003	3.26198419302	9.72287643483	4595.53735229	DuctApe
PM01	C12	Thymidine	carbon	C-Source, carbohydrate	C00214	3	5	0.1	122.334790054	57.5509134171	130.310912039	3.2333260159	16.2717395158	4097.75271976	DuctApe
PM01	D01	L-Asparagine	carbon	C-Source, amino acid	C00152	2	2	0.1	43.8385935801	22.3153112349	44.927968134	1.16066539708	15.798986415	1591.49663748	DuctApe
PM01	D01	L-Asparagine	carbon	C-Source, amino acid	C00152	3	2	0.1	22.1742075816	10.227561194	24.2003581221	0.568929867983	21.0726920194	727.731324907	DuctApe
PM01	D02	D-Aspartic acid	carbon	C-Source, amino acid	C00402	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D02	D-Aspartic acid	carbon	C-Source, amino acid	C00402	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D03	D-Glucosaminic acid	carbon	C-Source, carboxylic acid	C03752	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D03	D-Glucosaminic acid	carbon	C-Source, carboxylic acid	C03752	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D04	1,2-Propanediol	carbon	C-Source, alcohol	C00583	2	0	0.1	0.552380952381	0.129166666667	0.0	0.0	0.0	9.225	DuctApe
PM01	D04	1,2-Propanediol	carbon	C-Source, alcohol	C00583	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D05	Tween 40	carbon	C-Source, fatty acid		2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D05	Tween 40	carbon	C-Source, fatty acid		3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D06	a-Ketoglutaric acid	carbon	C-Source, carboxylic acid	C00026	2	0	0.1	2.3262354168	0.571966738271	0.0	0.0	0.0	40.9214606882	DuctApe
PM01	D06	a-Ketoglutaric acid	carbon	C-Source, carboxylic acid	C00026	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	D07	a-Ketobutyric acid	carbon	C-Source, carboxylic acid	C00109	2	0	0.1	11.5838299298	2.19417350764	0.0	0.0	0.0	153.701666135	DuctApe
PM01	D07	a-Ketobutyric acid	carbon	C-Source, carboxylic acid	C00109	3	1	0.1	33.7816738864	7.67550428825	29.4556541933	2.58428188145	46.468321574	539.930681047	DuctApe
PM01	D08	a-Methyl-D-Galactoside	carbon	C-Source, carbohydrate	C03619	2	9	0.1	346.021732661	192.150747215	483.011875269	7.17536360984	0.0	13705.0581497	DuctApe
PM01	D08	a-Methyl-D-Galactoside	carbon	C-Source, carbohydrate	C03619	3	9	0.1	341.325609051	188.960989197	425.901935637	7.502936583	0.0	13477.1566188	DuctApe
PM01	D09	a-D-Lactose	carbon	C-Source, carbohydrate	C00243	2	9	0.1	338.47569388	197.552005113	389.974361349	8.51243079115	0.0	14096.7784829	DuctApe
PM01	D09	a-D-Lactose	carbon	C-Source, carbohydrate	C00243	3	9	0.1	335.364580663	192.804149913	348.134425494	9.20992996931	5.04065878549	13756.099576	DuctApe
PM01	D10	Lactulose	carbon	C-Source, carbohydrate	C07064	2	9	0.1	309.43587547	177.073178196	353.302366646	7.65606113547	2.41503551369	12633.4775697	DuctApe
PM01	D10	Lactulose	carbon	C-Source, carbohydrate	C07064	3	9	0.1	329.064621126	192.035211882	339.234950634	9.73134233117	7.15281364743	13703.0985226	DuctApe
PM01	D11	Sucrose	carbon	C-Source, carbohydrate	C00089	2	9	0.1	310.116280573	192.232779406	367.063464359	8.32187351248	0.0	13724.4345726	DuctApe
PM01	D11	Sucrose	carbon	C-Source, carbohydrate	C00089	3	9	0.1	291.148747751	187.452763589	310.208860228	9.55684053168	3.15782710766	13388.5238403	DuctApe
PM01	D12	Uridine	carbon	C-Source, carbohydrate	C00299	2	6	0.1	288.18323197	138.62098149	325.646613605	6.44349078542	12.4736349747	9872.63111973	DuctApe
PM01	E01	L-Glutamine	carbon	C-Source, amino acid	C00064	2	8	0.1	226.782203551	125.75958994	224.765465099	214.36056231	9.75	8970.33416863	DuctApe
PM01	E01	L-Glutamine	carbon	C-Source, amino acid	C00064	3	7	0.1	247.738855461	130.323530756	281.725070231	5.48897929929	5.05382155788	9290.35464365	DuctApe
PM01	E02	m-Tartaric acid	carbon	C-Source, carboxylic acid	C00552	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E02	m-Tartaric acid	carbon	C-Source, carboxylic acid	C00552	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E03	D-Glucose-1-Phosphate	carbon	C-Source, carbohydrate	C00103	2	0	0.1	13.0622208153	4.33869258792	0.0	0.0	0.0	307.460752297	DuctApe
PM01	E03	D-Glucose-1-Phosphate	carbon	C-Source, carbohydrate	C00103	3	1	0.1	6.85954316814	1.90784428934	6.6596111548	0.361005528705	41.8894897918	134.754960144	DuctApe
PM01	E04	D-Fructose-6-Phosphate	carbon	C-Source, carbohydrate	C00085	2	2	9.08265336946	22.4822644516	16.3498881345	8.99492909281	0.639815739502	25.6099193119	1164.18459483	DuctApe
PM01	E05	Tween 80	carbon	C-Source, fatty acid	C11625	2	0	0.1	0.797902756221	0.158333333333	0.0	0.0	0.0	11.325	DuctApe
PM01	E05	Tween 80	carbon	C-Source, fatty acid	C11625	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E06	a-Hydroxyglutaric acid-g-Lactone	carbon	C-Source, carboxylic acid		2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E06	a-Hydroxyglutaric acid-g-Lactone	carbon	C-Source, carboxylic acid		3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E07	a-Hydroxybutyric acid	carbon	C-Source, carboxylic acid	C05984	2	2	0.1	18.0020335761	6.22539617284	15.8631916883	0.587671991292	27.7433900694	441.440261853	DuctApe
PM01	E08	b-Methyl-D-Glucoside	carbon	C-Source, carbohydrate		2	8	0.1	311.433485378	166.886284301	310.422287333	307.593659187	9.0	11898.9874126	DuctApe
PM01	E08	b-Methyl-D-Glucoside	carbon	C-Source, carbohydrate		3	9	0.1	326.636713127	177.787316428	394.177380213	7.19301103805	0.0	12678.1605154	DuctApe
PM01	E09	Adonitol	carbon	C-Source, carbohydrate	C00474	2	7	0.1	304.447537043	160.893278752	0.0	0.0	0.0	11470.1107437	DuctApe
PM01	E09	Adonitol	carbon	C-Source, carbohydrate	C00474	3	8	0.1	327.758091017	165.138444998	327.758091017	324.949750487	9.75	11767.0212557	DuctApe
PM01	E10	Maltotriose	carbon	C-Source, carbohydrate	C01835	2	9	0.1	333.752767046	188.102485248	367.673987143	8.1419704203	4.86233670106	13418.1841502	DuctApe
PM01	E10	Maltotriose	carbon	C-Source, carbohydrate	C01835	3	9	0.1	336.369570968	185.098828837	337.351267365	9.74224070674	9.77039895137	13200.9395872	DuctApe
PM01	E11	2`-Deoxyadenosine	carbon	C-Source, carbohydrate	C00559	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E11	2`-Deoxyadenosine	carbon	C-Source, carbohydrate	C00559	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	E12	Adenosine	carbon	C-Source, carbohydrate	C00212	2	6	0.0722339759878	297.264164993	133.098648757	347.401949276	6.57208969511	18.330187981	9471.60156088	DuctApe
PM01	F01	Gly-Asp	carbon	C-Source, amino acid	C02871	2	3	0.706100487099	80.3604064995	42.1338177051	92.7123655704	1.57607648174	3.32244077753	3002.40195973	DuctApe
PM01	F01	Gly-Asp	carbon	C-Source, amino acid	C02871	3	2	0.1	90.2541702608	41.7570031471	96.4373087486	2.15111151508	14.6577743956	2972.62141274	DuctApe
PM01	F02	Citric acid	carbon	C-Source, carboxylic acid	C00158	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F02	Citric acid	carbon	C-Source, carboxylic acid	C00158	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F03	m-Inositol	carbon	C-Source, carbohydrate	C00137	2	8	0.1	309.867677473	166.834428981	309.087147078	306.373540188	9.0	11895.8410076	DuctApe
PM01	F03	m-Inositol	carbon	C-Source, carbohydrate	C00137	3	9	0.1	309.706351312	171.198192017	403.800748502	6.66103889122	0.0	12210.2507325	DuctApe
PM01	F04	D-Threonine	carbon	C-Source, amino acid	C00820	2	0	0.1	10.0	0.293087616624	0.0	0.0	0.0	17.3148083969	DuctApe
PM01	F04	D-Threonine	carbon	C-Source, amino acid	C00820	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F05	Fumaric acid	carbon	C-Source, carboxylic acid	C00122	2	9	0.1	287.179801495	192.251752851	305.927925083	9.67604032247	4.31354072953	13734.611943	DuctApe
PM01	F05	Fumaric acid	carbon	C-Source, carboxylic acid	C00122	3	9	0.1	281.422913791	186.177454011	312.631821875	9.02849148343	2.14576426257	13303.6355939	DuctApe
PM01	F06	Bromosuccinic acid	carbon	C-Source, carboxylic acid		2	5	0.1	117.798552419	85.3992245845	114.13200538	7.33296972992	7.45720206959	6105.66552264	DuctApe
PM01	F06	Bromosuccinic acid	carbon	C-Source, carboxylic acid		3	5	0.1	103.093334381	77.4669036842	97.6233490308	10.9570018911	9.92421650484	5542.5681326	DuctApe
PM01	F07	Propionic acid	carbon	C-Source, carboxylic acid	C00163	2	6	0.1	257.556249948	124.286165495	286.349538998	5.4889954483	7.64172937704	8851.98282192	DuctApe
PM01	F07	Propionic acid	carbon	C-Source, carboxylic acid	C00163	3	6	0.1	219.789064502	100.577518111	231.860875128	5.35422661518	14.7151393034	7159.12290481	DuctApe
PM01	F08	Mucic acid	carbon	C-Source, carboxylic acid	C01807	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F08	Mucic acid	carbon	C-Source, carboxylic acid	C01807	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F09	Glycolic acid	carbon	C-Source, carboxylic acid	C00160	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F09	Glycolic acid	carbon	C-Source, carboxylic acid	C00160	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F10	Glyoxylic acid	carbon	C-Source, carboxylic acid	C00048	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F10	Glyoxylic acid	carbon	C-Source, carboxylic acid	C00048	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	F11	D-Cellobiose	carbon	C-Source, carbohydrate	C00185	2	9	0.1	290.016818711	182.446429627	361.002627857	7.82479655129	0.0	13027.3491261	DuctApe
PM01	F12	Inosine	carbon	C-Source, carbohydrate	C00294	2	3	0.1	36.8667873883	24.9511274731	0.0	0.0	0.0	1782.61863279	DuctApe
PM01	F12	Inosine	carbon	C-Source, carbohydrate	C00294	3	3	0.1	22.3169513971	15.5384585688	0.0	0.0	0.0	1110.36266018	DuctApe
PM01	G01	Gly-Glu	carbon	C-Source, amino acid		2	5	0.41363707331	132.151078022	72.9926441428	136.062479723	3.85928909665	14.9819650362	5206.24626388	DuctApe
PM01	G01	Gly-Glu	carbon	C-Source, amino acid		3	5	0.0378288443664	184.594024563	88.6318244577	196.357890483	4.85687691258	16.7506798278	6312.61614436	DuctApe
PM01	G02	Tricarballylic acid	carbon	C-Source, carboxylic acid		2	0	1.92847201714	11.678754796	8.3935692417	5.21331505221	2.87036626355	4.26593111799	597.402468007	DuctApe
PM01	G02	Tricarballylic acid	carbon	C-Source, carboxylic acid		3	0	0.108617041935	4.01823214486	1.77413162785	1.65964871776	1.45192249056	4.97876574833	126.384039526	DuctApe
PM01	G03	L-Serine	carbon	C-Source, amino acid	C00065	2	0	0.1	12.9206637788	2.28814418871	0.0	0.0	0.0	159.86363267	DuctApe
PM01	G03	L-Serine	carbon	C-Source, amino acid	C00065	3	0	0.1	19.7050779581	2.87133762158	0.0	0.0	0.0	199.30940452	DuctApe
PM01	G04	L-Threonine	carbon	C-Source, amino acid	C00188	2	2	0.275304089089	19.2297508133	6.71460623608	17.1906365858	0.500428158599	32.1404035383	473.875448624	DuctApe
PM01	G04	L-Threonine	carbon	C-Source, amino acid	C00188	3	1	0.1	6.96410234684	1.3152281746	7.22895748431	0.597668362872	53.132288335	92.0473901914	DuctApe
PM01	G05	L-Alanine	carbon	C-Source, amino acid	C00041	2	1	0.1	27.821245204	6.46409428934	30.9584872863	1.04313711816	41.1955716377	454.944321881	DuctApe
PM01	G05	L-Alanine	carbon	C-Source, amino acid	C00041	3	1	0.1	30.3282360166	6.2489837693	29.4569718456	1.48682988183	45.5177743163	438.516242883	DuctApe
PM01	G06	Ala-Gly	carbon	C-Source, amino acid		2	1	0.1	7.60229894797	1.8677746763	4.91700969381	0.732276978736	46.0160637755	131.591414588	DuctApe
PM01	G06	Ala-Gly	carbon	C-Source, amino acid		3	1	0.1	6.97072642455	2.21815370604	6.32070027462	0.475012592495	39.6394221228	157.411512115	DuctApe
PM01	G07	Acetoacetic acid	carbon	C-Source, carboxylic acid	C00164	2	2	0.1	47.7628814205	32.1955867766	45.3138275275	7.82555712907	17.4498529555	2300.8262467	DuctApe
PM01	G08	N-Acetyl-D-Mannosamine	carbon	C-Source, carbohydrate	C00645	2	0	0.1	0.899716291399	0.188541666667	0.0	0.0	0.0	13.5	DuctApe
PM01	G08	N-Acetyl-D-Mannosamine	carbon	C-Source, carbohydrate	C00645	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	G09	Mono-Methylsuccinate	carbon	C-Source, carboxylic acid		2	3	0.1	59.176354485	43.0243551587	49.6918165227	9.41203698568	6.05842332785	3075.56683851	DuctApe
PM01	G09	Mono-Methylsuccinate	carbon	C-Source, carboxylic acid		3	3	0.1	21.5676848669	15.4882957625	22.4091818419	1.19422623649	0.0712330918702	1107.99205205	DuctApe
PM01	G10	Methylpyruvate	carbon	C-Source, ester		2	3	0.1	33.6823151331	13.8487357716	0.0	0.0	0.0	984.238826153	DuctApe
PM01	G11	D-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	3	0.1	23.6810850669	17.0292794452	22.9512116719	1.30664626552	1.42217187577	1217.19021316	DuctApe
PM01	G12	L-Malic acid	carbon	C-Source, carboxylic acid	C00149	2	9	2.39973462814	298.085480237	195.325534827	310.09513046	8.44207175775	1.55265896838	13950.756552	DuctApe
PM01	G12	L-Malic acid	carbon	C-Source, carboxylic acid	C00149	3	9	8.38739699442	262.456734581	190.415048479	251.716079732	10.1526842575	5.88164077802	13599.9829912	DuctApe
PM01	H01	Gly-Pro	carbon	C-Source, amino acid		2	3	0.1	83.8369904635	51.6571489431	96.0587033592	2.66841281305	0.0	3687.83835248	DuctApe
PM01	H01	Gly-Pro	carbon	C-Source, amino acid		3	3	0.1	53.4073455832	30.7693231826	0.0	0.0	0.0	2195.32601455	DuctApe
PM01	H02	p-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C00642	2	0	0.1	11.1926230939	7.10758945795	7.76664248727	1.2152814266	1.13821522496	507.85117305	DuctApe
PM01	H02	p-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C00642	3	1	0.1	4.16380652487	1.57992679841	2.2207952608	1.82901664221	41.6006071618	113.261587698	DuctApe
PM01	H03	m-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C05593	2	0	0.392881220512	15.2432523763	8.88570340234	16.4636435931	4.13423278692	5.53447973288	634.426853474	DuctApe
PM01	H03	m-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C05593	3	0	0.0818084670265	6.43759581728	3.97647917767	3.95423122522	2.02900307129	2.3350022554	284.829983253	DuctApe
PM01	H04	Tyramine	carbon	C-Source, amine	C00483	2	2	0.596592729345	20.8858663303	11.1188005735	13.3504367083	0.491359332008	22.9152471137	790.778199734	DuctApe
PM01	H05	D-Psicose	carbon	C-Source, carbohydrate	C06468	2	9	0.1	344.619047619	187.523819892	448.03915	6.85186724037	0.0	13372.4453894	DuctApe
